ts_code,trade_date,bid_open,bid_close,bid_high,bid_low,ask_open,ask_close,ask_high,ask_low,tick_qty
USDCNH.FXCM,20150614,6.21285,6.2109,6.21095,6.21088,6.21965,6.21786,6.21791,6.21783,203
USDCNH.FXCM,20150615,6.2109,6.21122,6.21497,6.21083,6.21786,6.21418,6.21821,6.21316,28302
USDCNH.FXCM,20150616,6.21122,6.20775,6.21169,6.2075,6.21418,6.21167,6.2147,6.20981,21078
USDCNH.FXCM,20150617,6.20775,6.20219,6.2099,6.20168,6.21167,6.20559,6.21214,6.20428,34978
USDCNH.FXCM,20150618,6.20219,6.202,6.20778,6.19872,6.20559,6.2047,6.2111,6.20333,30423
USDCNH.FXCM,20150619,6.202,6.20396,6.213,6.2014,6.2047,6.21076,6.21543,6.20359,22469
USDCNH.FXCM,20150621,6.20396,6.20286,6.20289,6.20282,6.21076,6.21022,6.21024,6.21018,185
USDCNH.FXCM,20150622,6.20286,6.2018,6.20524,6.2011,6.21022,6.20604,6.21085,6.20334,13765
USDCNH.FXCM,20150623,6.2018,6.19906,6.20478,6.1989,6.20604,6.20154,6.20797,6.20116,31206
USDCNH.FXCM,20150624,6.19906,6.20011,6.20364,6.19869,6.20154,6.20259,6.20705,6.2016,27840
USDCNH.FXCM,20150625,6.20011,6.20272,6.20783,6.1993,6.20259,6.20616,6.21002,6.20324,30299
USDCNH.FXCM,20150626,6.20272,6.20288,6.21005,6.2025,6.20616,6.20968,6.21225,6.2055,31229
USDCNH.FXCM,20150628,6.20288,6.20902,6.20908,6.2073,6.20968,6.21511,6.21511,6.2133,65
USDCNH.FXCM,20150629,6.20902,6.2065,6.21556,6.2057,6.21511,6.2092,6.21804,6.20801,29378
USDCNH.FXCM,20150630,6.2065,6.20567,6.2083,6.20186,6.2092,6.20803,6.21069,6.20439,22039
USDCNH.FXCM,20150701,6.20567,6.20382,6.20591,6.20064,6.20803,6.20726,6.21034,6.20326,14472
USDCNH.FXCM,20150702,6.20382,6.20152,6.20569,6.20098,6.20726,6.20388,6.2083,6.2034,19541
USDCNH.FXCM,20150703,6.20152,6.206,6.20701,6.20117,6.20388,6.2105,6.21236,6.20354,14362
USDCNH.FXCM,20150705,6.206,6.20463,6.20749,6.20352,6.2105,6.20959,6.21119,6.20701,515
USDCNH.FXCM,20150706,6.20463,6.21206,6.21723,6.20382,6.20959,6.21518,6.21933,6.20708,25186
USDCNH.FXCM,20150707,6.21206,6.22004,6.22683,6.21065,6.21518,6.22372,6.22897,6.21318,43990
USDCNH.FXCM,20150708,6.22004,6.22167,6.22813,6.21404,6.22372,6.22403,6.2307,6.21618,40909
USDCNH.FXCM,20150709,6.22167,6.2151,6.2212,6.21085,6.22403,6.21909,6.22484,6.21299,30240
USDCNH.FXCM,20150710,6.2151,6.21278,6.21759,6.2116,6.21909,6.22038,6.22198,6.2138,40392
USDCNH.FXCM,20150712,6.21278,6.21403,6.21507,6.21285,6.22038,6.22029,6.22288,6.22025,272
USDCNH.FXCM,20150713,6.21403,6.21506,6.21776,6.213,6.22029,6.21751,6.22079,6.2152,22871
USDCNH.FXCM,20150714,6.21506,6.21199,6.21664,6.20912,6.21751,6.21543,6.21987,6.21416,36564
USDCNH.FXCM,20150715,6.21199,6.21409,6.2153,6.21116,6.21543,6.21721,6.21937,6.21326,20990
USDCNH.FXCM,20150716,6.21409,6.21247,6.2156,6.212,6.21721,6.21483,6.21808,6.21412,32876
USDCNH.FXCM,20150717,6.21247,6.20731,6.21439,6.20731,6.21483,6.21771,6.21771,6.21351,16926
USDCNH.FXCM,20150719,6.20731,6.21129,6.2113,6.21107,6.21771,6.21539,6.2154,6.21506,97
USDCNH.FXCM,20150720,6.21129,6.21282,6.21376,6.21117,6.21539,6.21518,6.21588,6.21329,15395
USDCNH.FXCM,20150721,6.21282,6.20724,6.21361,6.2069,6.21518,6.21068,6.2164,6.209,14909
USDCNH.FXCM,20150722,6.20724,6.21047,6.21209,6.20719,6.21068,6.21391,6.21421,6.20924,10509
USDCNH.FXCM,20150723,6.21047,6.21242,6.21686,6.2098,6.21391,6.21538,6.21898,6.21295,23307
USDCNH.FXCM,20150724,6.21242,6.22501,6.22751,6.21187,6.21538,6.231,6.231,6.21471,40978
USDCNH.FXCM,20150726,6.22501,6.22317,6.22327,6.22317,6.231,6.22811,6.22987,6.228,78
USDCNH.FXCM,20150727,6.22317,6.21769,6.22825,6.21769,6.22811,6.22113,6.23117,6.22028,27270
USDCNH.FXCM,20150728,6.21769,6.21613,6.21988,6.21335,6.22113,6.21867,6.22355,6.21564,25270
USDCNH.FXCM,20150729,6.21613,6.2162,6.21829,6.21254,6.21867,6.2188,6.22041,6.21466,19220
USDCNH.FXCM,20150730,6.2162,6.21927,6.22188,6.21456,6.2188,6.22192,6.22402,6.21837,17801
USDCNH.FXCM,20150731,6.21927,6.21843,6.22314,6.21387,6.22192,6.22442,6.22526,6.21599,27812
USDCNH.FXCM,20150803,6.21843,6.21882,6.2198,6.21611,6.22442,6.22165,6.22204,6.21822,13669
USDCNH.FXCM,20150804,6.21882,6.21792,6.21915,6.21404,6.22165,6.22136,6.22167,6.21616,41078
USDCNH.FXCM,20150805,6.21792,6.21667,6.22562,6.21437,6.22136,6.21903,6.22844,6.21809,24778
USDCNH.FXCM,20150806,6.21667,6.21672,6.21911,6.2156,6.21903,6.21908,6.22123,6.21858,12982
USDCNH.FXCM,20150807,6.21672,6.21347,6.21872,6.21347,6.21908,6.21946,6.22084,6.21688,50871
USDCNH.FXCM,20150809,6.21347,6.2143,6.21603,6.21119,6.21946,6.2196,6.22262,6.21831,84
USDCNH.FXCM,20150810,6.2143,6.21329,6.21804,6.21288,6.2196,6.21573,6.22016,6.21521,18311
USDCNH.FXCM,20150811,6.21329,6.38504,6.43419,6.21255,6.21573,6.38812,6.44077,6.21466,91302
USDCNH.FXCM,20150812,6.38504,6.42508,6.59303,6.3835,6.38812,6.4353,6.59627,6.38792,79942
USDCNH.FXCM,20150813,6.42508,6.46188,6.49908,6.42767,6.4353,6.46532,6.51107,6.4331,49540
USDCNH.FXCM,20150814,6.46188,6.45036,6.46209,6.42591,6.46532,6.45639,6.46758,6.42851,31133
USDCNH.FXCM,20150816,6.45036,6.4409,6.44758,6.44085,6.45639,6.45142,6.4554,6.45121,63
USDCNH.FXCM,20150817,6.4409,6.44213,6.45497,6.42965,6.45142,6.4463,6.46162,6.43204,42026
USDCNH.FXCM,20150818,6.44213,6.43856,6.4518,6.43135,6.4463,6.44201,6.45585,6.43363,46615
USDCNH.FXCM,20150819,6.43856,6.46088,6.46219,6.43442,6.44201,6.46432,6.46957,6.43661,48993
USDCNH.FXCM,20150820,6.46088,6.43782,6.46164,6.43628,6.46432,6.44127,6.4663,6.43853,46294
USDCNH.FXCM,20150821,6.43782,6.45148,6.45424,6.43385,6.44127,6.45768,6.45809,6.43645,65494
USDCNH.FXCM,20150823,6.45148,6.45017,6.45088,6.44971,6.45768,6.45591,6.45926,6.45588,136
USDCNH.FXCM,20150824,6.45017,6.49099,6.52788,6.44772,6.45591,6.49741,6.53223,6.45091,94988
USDCNH.FXCM,20150825,6.49099,6.51103,6.51359,6.45127,6.49741,6.51438,6.51629,6.45386,70760
USDCNH.FXCM,20150826,6.51103,6.48821,6.51398,6.47981,6.51438,6.49182,6.51984,6.48262,76590
USDCNH.FXCM,20150827,6.48821,6.47708,6.48959,6.47067,6.49182,6.4803,6.4975,6.47303,62778
USDCNH.FXCM,20150828,6.47708,6.45926,6.4777,6.44887,6.4803,6.46537,6.48495,6.45123,41588
USDCNH.FXCM,20150830,6.45926,6.45767,6.45799,6.45765,6.46537,6.46541,6.46843,6.46539,53
USDCNH.FXCM,20150831,6.45767,6.4407,6.45905,6.43972,6.46541,6.4443,6.46841,6.4423,44317
USDCNH.FXCM,20150901,6.4407,6.41621,6.44662,6.40658,6.4443,6.41925,6.44898,6.40887,72461
USDCNH.FXCM,20150902,6.41621,6.44512,6.45713,6.41229,6.41925,6.44784,6.46035,6.41489,69974
USDCNH.FXCM,20150903,6.44512,6.44843,6.45357,6.43924,6.44784,6.45232,6.45624,6.44212,47621
USDCNH.FXCM,20150904,6.44843,6.46361,6.47065,6.44494,6.45232,6.46964,6.47417,6.4492,40378
USDCNH.FXCM,20150906,6.46361,6.46401,6.46625,6.46349,6.46964,6.46783,6.47536,6.46775,104
USDCNH.FXCM,20150907,6.46401,6.47628,6.4907,6.44234,6.46783,6.4817,6.49329,6.4469,58089
USDCNH.FXCM,20150908,6.47628,6.4536,6.49301,6.45073,6.4817,6.4568,6.49855,6.45333,64187
USDCNH.FXCM,20150909,6.4536,6.46531,6.47072,6.4428,6.4568,6.46839,6.47307,6.4467,41503
USDCNH.FXCM,20150910,6.46531,6.38546,6.48157,6.37829,6.46839,6.38854,6.48425,6.38065,121266
USDCNH.FXCM,20150911,6.38546,6.40596,6.41791,6.37639,6.38854,6.41199,6.42063,6.37988,39544
USDCNH.FXCM,20150913,6.40596,6.40702,6.40842,6.40698,6.41199,6.41084,6.4128,6.4108,36
USDCNH.FXCM,20150914,6.40702,6.40109,6.41343,6.39779,6.41084,6.40561,6.41811,6.40057,22817
USDCNH.FXCM,20150915,6.40109,6.40877,6.41079,6.39454,6.40561,6.41289,6.41315,6.39771,20092
USDCNH.FXCM,20150916,6.40877,6.40301,6.41088,6.39971,6.41289,6.4061,6.41363,6.40257,20155
USDCNH.FXCM,20150917,6.40301,6.3987,6.41226,6.39652,6.4061,6.40179,6.41438,6.39912,17526
USDCNH.FXCM,20150918,6.3987,6.3851,6.40223,6.38384,6.40179,6.3894,6.40466,6.38615,55886
USDCNH.FXCM,20150921,6.3851,6.39696,6.40691,6.38539,6.3894,6.40004,6.41,6.3908,37752
USDCNH.FXCM,20150922,6.39696,6.41514,6.41864,6.3968,6.40004,6.41795,6.421,6.4003,53866
USDCNH.FXCM,20150923,6.41514,6.43686,6.43839,6.41118,6.41795,6.43994,6.44075,6.41362,68463
USDCNH.FXCM,20150924,6.43686,6.41541,6.44236,6.41442,6.43994,6.41849,6.44608,6.41746,41091
USDCNH.FXCM,20150925,6.41541,6.39481,6.41946,6.39481,6.41849,6.40084,6.425,6.39734,28848
USDCNH.FXCM,20150927,6.39481,6.39588,6.39668,6.39579,6.40084,6.40574,6.40768,6.40565,67
USDCNH.FXCM,20150928,6.39588,6.35656,6.39668,6.35601,6.40574,6.35964,6.40574,6.35861,32398
USDCNH.FXCM,20150929,6.35656,6.34263,6.37372,6.33207,6.35964,6.34562,6.37604,6.33435,50027
USDCNH.FXCM,20150930,6.34263,6.3609,6.36621,6.33873,6.34562,6.3658,6.36845,6.34145,58267
USDCNH.FXCM,20151001,6.3609,6.36616,6.36985,6.35456,6.3658,6.36928,6.37197,6.35715,26265
USDCNH.FXCM,20151002,6.36616,6.35356,6.37861,6.35354,6.36928,6.35959,6.38079,6.35722,31567
USDCNH.FXCM,20151004,6.35356,6.35504,6.35515,6.35498,6.35959,6.36276,6.36294,6.3627,58
USDCNH.FXCM,20151005,6.35504,6.34751,6.36255,6.34396,6.36276,6.35059,6.36559,6.3461,30550
USDCNH.FXCM,20151006,6.34751,6.35011,6.35821,6.3461,6.35059,6.35319,6.36069,6.34943,25358
USDCNH.FXCM,20151007,6.35011,6.34466,6.35342,6.33518,6.35319,6.34938,6.3558,6.33742,26499
USDCNH.FXCM,20151008,6.34466,6.3397,6.35626,6.3376,6.34938,6.34336,6.35843,6.34136,33304
USDCNH.FXCM,20151009,6.3397,6.33574,6.34731,6.33574,6.34336,6.34177,6.35076,6.33879,25700
USDCNH.FXCM,20151011,6.33574,6.33726,6.33727,6.33715,6.34177,6.34408,6.34416,6.34403,28
USDCNH.FXCM,20151012,6.33726,6.32124,6.3414,6.31429,6.34408,6.32496,6.34493,6.31665,60757
USDCNH.FXCM,20151013,6.32124,6.34081,6.34547,6.31874,6.32496,6.34389,6.34833,6.32287,38840
USDCNH.FXCM,20151014,6.34081,6.33769,6.3548,6.33453,6.34389,6.3409,6.35726,6.33856,44050
USDCNH.FXCM,20151015,6.33769,6.34866,6.35134,6.33618,6.3409,6.35174,6.35358,6.33961,44268
USDCNH.FXCM,20151016,6.34866,6.36137,6.36718,6.34701,6.35174,6.3677,6.36955,6.34988,70608
USDCNH.FXCM,20151019,6.36137,6.38703,6.38784,6.35773,6.3677,6.39002,6.39033,6.36431,39601
USDCNH.FXCM,20151020,6.38703,6.36891,6.38594,6.36377,6.39002,6.37199,6.39012,6.36601,61886
USDCNH.FXCM,20151021,6.36891,6.36776,6.37135,6.35523,6.37199,6.37088,6.37733,6.35758,41351
USDCNH.FXCM,20151022,6.36776,6.38503,6.39361,6.36111,6.37088,6.38993,6.39588,6.36427,44141
USDCNH.FXCM,20151023,6.38503,6.39231,6.39795,6.3775,6.38993,6.39834,6.40079,6.3815,42069
USDCNH.FXCM,20151026,6.39231,6.38761,6.39594,6.38602,6.39834,6.39033,6.40136,6.38826,19649
USDCNH.FXCM,20151027,6.38761,6.3919,6.39516,6.37743,6.39033,6.39552,6.39783,6.38026,26013
USDCNH.FXCM,20151028,6.3919,6.38938,6.4049,6.3866,6.39552,6.39192,6.40792,6.3887,37211
USDCNH.FXCM,20151029,6.38938,6.34691,6.39929,6.34542,6.39192,6.34999,6.40683,6.34767,96519
USDCNH.FXCM,20151030,6.34691,6.31859,6.35132,6.3141,6.34999,6.32492,6.35498,6.31622,70854
USDCNH.FXCM,20151102,6.31859,6.3447,6.34903,6.31949,6.32492,6.3495,6.35123,6.32295,21021
USDCNH.FXCM,20151103,6.3447,6.34325,6.35328,6.34086,6.3495,6.34617,6.35544,6.34307,18081
USDCNH.FXCM,20151104,6.34325,6.35129,6.35558,6.34025,6.34617,6.3564,6.35793,6.34609,15439
USDCNH.FXCM,20151105,6.35129,6.37086,6.37427,6.35161,6.3564,6.37394,6.37645,6.3563,19601
USDCNH.FXCM,20151106,6.37086,6.38861,6.39195,6.35412,6.37394,6.39464,6.39465,6.3573,28812
USDCNH.FXCM,20151108,6.38861,6.38595,6.38599,6.38592,6.39464,6.39427,6.39431,6.39424,90
USDCNH.FXCM,20151109,6.38595,6.38951,6.39377,6.38029,6.39427,6.39259,6.39596,6.38265,22501
USDCNH.FXCM,20151110,6.38951,6.39251,6.39408,6.38264,6.39259,6.39559,6.39642,6.38519,14805
USDCNH.FXCM,20151111,6.39251,6.3895,6.39846,6.38414,6.39559,6.393,6.40069,6.38649,16174
USDCNH.FXCM,20151112,6.3895,6.3898,6.3979,6.38573,6.393,6.39262,6.40002,6.38801,13748
USDCNH.FXCM,20151113,6.3898,6.40293,6.4142,6.3887,6.39262,6.40896,6.41649,6.39144,28137
USDCNH.FXCM,20151116,6.40293,6.3977,6.4194,6.38332,6.40896,6.40132,6.42164,6.38657,22343
USDCNH.FXCM,20151117,6.3977,6.4093,6.4093,6.39014,6.40132,6.4122,6.4122,6.39262,17436
USDCNH.FXCM,20151118,6.4093,6.41615,6.41858,6.4002,6.4122,6.4195,6.42114,6.40417,22144
USDCNH.FXCM,20151119,6.41615,6.4022,6.41619,6.40127,6.4195,6.4051,6.4215,6.40359,22717
USDCNH.FXCM,20151120,6.4022,6.4173,6.42036,6.40075,6.4051,6.4235,6.4235,6.40493,17673
USDCNH.FXCM,20151122,6.4173,6.41252,6.41254,6.4125,6.4235,6.42194,6.42196,6.42192,57
USDCNH.FXCM,20151123,6.41252,6.43,6.4342,6.41466,6.42194,6.433,6.43969,6.41884,17071
USDCNH.FXCM,20151124,6.43,6.42548,6.43191,6.42118,6.433,6.4287,6.43444,6.42354,15744
USDCNH.FXCM,20151125,6.42548,6.42125,6.42724,6.41367,6.4287,6.42415,6.43165,6.41619,21380
USDCNH.FXCM,20151126,6.42125,6.4326,6.43827,6.41817,6.42415,6.43672,6.44041,6.42072,12746
USDCNH.FXCM,20151127,6.4326,6.44506,6.45723,6.43145,6.43672,6.45306,6.45959,6.43401,21884
USDCNH.FXCM,20151129,6.44506,6.44724,6.44726,6.44722,6.45306,6.45556,6.45557,6.45546,51
USDCNH.FXCM,20151130,6.44724,6.42335,6.45981,6.41487,6.45556,6.42625,6.46426,6.41726,44050
USDCNH.FXCM,20151201,6.42335,6.44609,6.44889,6.42287,6.42625,6.449,6.4547,6.42739,25053
USDCNH.FXCM,20151202,6.44609,6.4456,6.44935,6.43556,6.449,6.4485,6.45189,6.4378,15291
USDCNH.FXCM,20151203,6.4456,6.4197,6.45378,6.41885,6.4485,6.4239,6.456,6.42109,21139
USDCNH.FXCM,20151204,6.4197,6.44184,6.4517,6.42007,6.4239,6.44787,6.45757,6.425,21134
USDCNH.FXCM,20151206,6.44184,6.44298,6.44298,6.44194,6.44787,6.4488,6.4488,6.44866,26
USDCNH.FXCM,20151207,6.44298,6.4703,6.47357,6.44111,6.4488,6.474,6.47581,6.44424,17930
USDCNH.FXCM,20151208,6.4703,6.48598,6.49786,6.47046,6.474,6.4902,6.50018,6.4727,24287
USDCNH.FXCM,20151209,6.48598,6.4992,6.5217,6.48465,6.4902,6.50362,6.52522,6.4869,24482
USDCNH.FXCM,20151210,6.4992,6.49537,6.54168,6.48671,6.50362,6.50209,6.54816,6.4891,36652
USDCNH.FXCM,20151211,6.49537,6.53039,6.56026,6.49498,6.50209,6.53809,6.56303,6.50041,38667
USDCNH.FXCM,20151213,6.53039,6.52964,6.53454,6.52961,6.53809,6.53726,6.54186,6.53676,119
USDCNH.FXCM,20151214,6.52964,6.5521,6.55861,6.52994,6.53726,6.5579,6.56295,6.53581,20884
USDCNH.FXCM,20151215,6.5521,6.53829,6.55265,6.52554,6.5579,6.54159,6.55858,6.52859,22571
USDCNH.FXCM,20151216,6.53829,6.52172,6.54342,6.51302,6.54159,6.52534,6.54579,6.51542,25884
USDCNH.FXCM,20151217,6.52172,6.56566,6.56998,6.5205,6.52534,6.57078,6.5728,6.527,23732
USDCNH.FXCM,20151218,6.56566,6.55043,6.57267,6.55001,6.57078,6.55646,6.5757,6.55279,18351
USDCNH.FXCM,20151220,6.55043,6.55198,6.55201,6.54978,6.55646,6.5577,6.55773,6.5575,53
USDCNH.FXCM,20151221,6.55198,6.54892,6.55663,6.5454,6.5577,6.55524,6.55957,6.5479,13594
USDCNH.FXCM,20151222,6.54892,6.52405,6.55113,6.52387,6.55524,6.5274,6.55756,6.5265,13882
USDCNH.FXCM,20151223,6.52405,6.54369,6.54766,6.5249,6.5274,6.54769,6.55064,6.52925,11941
USDCNH.FXCM,20151224,6.54369,6.53931,6.54692,6.52885,6.54769,6.54289,6.54989,6.5323,9297
USDCNH.FXCM,20151227,6.53931,6.53445,6.53453,6.53435,6.54289,6.54317,6.54325,6.54316,19
USDCNH.FXCM,20151228,6.53445,6.55917,6.56356,6.53358,6.54317,6.56319,6.56611,6.53707,10742
USDCNH.FXCM,20151229,6.55917,6.57499,6.57956,6.55624,6.56319,6.57802,6.58571,6.56023,15980
USDCNH.FXCM,20151230,6.57499,6.5657,6.60914,6.56109,6.57802,6.5693,6.61184,6.56393,26342
USDCNH.FXCM,20151231,6.5657,6.56604,6.59164,6.5631,6.5693,6.57044,6.5941,6.5678,16955
USDCNH.FXCM,20160104,6.56604,6.6282,6.63364,6.56729,6.57044,6.6311,6.63624,6.57351,25807
USDCNH.FXCM,20160105,6.6282,6.6426,6.65286,6.62528,6.6311,6.64732,6.65594,6.62808,24745
USDCNH.FXCM,20160106,6.6426,6.6903,6.73055,6.63421,6.64732,6.6966,6.73355,6.63798,45510
USDCNH.FXCM,20160107,6.6903,6.68092,6.75747,6.6625,6.6966,6.68481,6.76635,6.66553,54635
USDCNH.FXCM,20160108,6.68092,6.68127,6.6903,6.64753,6.68481,6.6873,6.69554,6.65553,31109
USDCNH.FXCM,20160110,6.68127,6.6857,6.6857,6.68285,6.6873,6.69012,6.69012,6.68727,59
USDCNH.FXCM,20160111,6.6857,6.58295,6.70592,6.58247,6.69012,6.58817,6.71039,6.58551,35801
USDCNH.FXCM,20160112,6.58295,6.5746,6.60626,6.56457,6.58817,6.57951,6.61069,6.56776,46295
USDCNH.FXCM,20160113,6.5746,6.5641,6.58101,6.55891,6.57951,6.5697,6.58653,6.56174,31819
USDCNH.FXCM,20160114,6.5641,6.59869,6.62416,6.56467,6.5697,6.60331,6.62695,6.57025,31139
USDCNH.FXCM,20160115,6.59869,6.61286,6.61907,6.59597,6.60331,6.61891,6.62166,6.60012,21960
USDCNH.FXCM,20160118,6.61286,6.58229,6.6017,6.57116,6.61891,6.58642,6.6074,6.57449,35067
USDCNH.FXCM,20160119,6.58229,6.58475,6.60768,6.58171,6.58642,6.59229,6.61054,6.58629,26161
USDCNH.FXCM,20160120,6.58475,6.60071,6.6109,6.58632,6.59229,6.60532,6.61496,6.59319,29759
USDCNH.FXCM,20160121,6.60071,6.60069,6.61792,6.59592,6.60532,6.60525,6.62046,6.60131,23776
USDCNH.FXCM,20160122,6.60069,6.60944,6.61429,6.59891,6.60525,6.61858,6.62124,6.60384,17982
USDCNH.FXCM,20160124,6.60944,6.60803,6.60848,6.60801,6.61858,6.61109,6.61592,6.61107,50
USDCNH.FXCM,20160125,6.60803,6.6077,6.61749,6.59898,6.61109,6.61061,6.61997,6.60501,15278
USDCNH.FXCM,20160126,6.6077,6.60924,6.61928,6.6057,6.61061,6.61437,6.62152,6.60899,16851
USDCNH.FXCM,20160127,6.60924,6.61591,6.61811,6.60392,6.61437,6.61972,6.62258,6.60691,18819
USDCNH.FXCM,20160128,6.61591,6.61459,6.61663,6.60754,6.61972,6.61735,6.62187,6.61069,15637
USDCNH.FXCM,20160129,6.61459,6.58741,6.63022,6.58741,6.61735,6.60004,6.63598,6.5929,32637
USDCNH.FXCM,20160131,6.58741,6.5934,6.59342,6.59091,6.60004,6.59782,6.59784,6.59726,83
USDCNH.FXCM,20160201,6.5934,6.61884,6.61962,6.58948,6.59782,6.62165,6.6234,6.5952,20835
USDCNH.FXCM,20160202,6.61884,6.62657,6.62891,6.61232,6.62165,6.63141,6.63167,6.61508,19460
USDCNH.FXCM,20160203,6.62657,6.60884,6.64981,6.59591,6.63141,6.61577,6.6524,6.5994,41528
USDCNH.FXCM,20160204,6.60884,6.57392,6.61766,6.56107,6.61577,6.58341,6.62024,6.56427,42065
USDCNH.FXCM,20160205,6.57392,6.56571,6.5832,6.55647,6.58341,6.57174,6.5859,6.5591,39841
USDCNH.FXCM,20160207,6.56571,6.56875,6.56877,6.56665,6.57174,6.58101,6.58101,6.58101,72
USDCNH.FXCM,20160208,6.56875,6.57071,6.58265,6.56649,6.58101,6.57457,6.58903,6.56962,7330
USDCNH.FXCM,20160209,6.57071,6.56337,6.58133,6.56213,6.57457,6.56778,6.58475,6.5646,7280
USDCNH.FXCM,20160210,6.56337,6.54331,6.56664,6.52591,6.56778,6.55008,6.56939,6.52896,13825
USDCNH.FXCM,20160211,6.54331,6.525,6.54901,6.525,6.55008,6.5313,6.55326,6.52762,24181
USDCNH.FXCM,20160212,6.525,6.50201,6.5477,6.49679,6.5313,6.51404,6.5503,6.49998,26973
USDCNH.FXCM,20160214,6.50201,6.5043,6.50753,6.50283,6.51404,6.51601,6.51915,6.51445,43
USDCNH.FXCM,20160215,6.5043,6.49724,6.53437,6.48476,6.51601,6.50594,6.53673,6.48782,23121
USDCNH.FXCM,20160216,6.49724,6.51362,6.52515,6.49591,6.50594,6.51885,6.52839,6.50029,24597
USDCNH.FXCM,20160217,6.51362,6.51999,6.5374,6.51426,6.51885,6.52569,6.54299,6.51992,25300
USDCNH.FXCM,20160218,6.51999,6.51998,6.53088,6.51462,6.52569,6.52327,6.53406,6.51762,14107
USDCNH.FXCM,20160219,6.51998,6.5236,6.52796,6.5176,6.52327,6.5283,6.53184,6.52342,16338
USDCNH.FXCM,20160221,6.5236,6.52733,6.5281,6.52449,6.5283,6.53127,6.5325,6.53102,106
USDCNH.FXCM,20160222,6.52733,6.52668,6.52867,6.51956,6.53127,6.53002,6.5323,6.52212,11119
USDCNH.FXCM,20160223,6.52668,6.53272,6.5367,6.5238,6.53002,6.53795,6.53944,6.52699,19350
USDCNH.FXCM,20160224,6.53272,6.53348,6.54251,6.53074,6.53795,6.53635,6.54508,6.5333,20113
USDCNH.FXCM,20160225,6.53348,6.53279,6.54412,6.53069,6.53635,6.53686,6.54761,6.53484,22001
USDCNH.FXCM,20160226,6.53279,6.54151,6.5449,6.53003,6.53686,6.5535,6.55353,6.53319,17250
USDCNH.FXCM,20160228,6.54151,6.54199,6.54767,6.54199,6.5535,6.54981,6.55278,6.54866,147
USDCNH.FXCM,20160229,6.54199,6.55074,6.55785,6.54337,6.54981,6.55326,6.56056,6.54784,19071
USDCNH.FXCM,20160301,6.55074,6.54495,6.55481,6.5391,6.55326,6.55018,6.5581,6.54159,16122
USDCNH.FXCM,20160302,6.54495,6.54666,6.5549,6.54363,6.55018,6.54994,6.5572,6.54747,13345
USDCNH.FXCM,20160303,6.54666,6.52039,6.54782,6.519,6.54994,6.52296,6.552,6.52186,15903
USDCNH.FXCM,20160304,6.52039,6.4964,6.52846,6.4964,6.52296,6.50839,6.53143,6.50147,24419
USDCNH.FXCM,20160306,6.4964,6.49909,6.49909,6.49909,6.50839,6.50922,6.50925,6.50919,59
USDCNH.FXCM,20160307,6.49909,6.50479,6.52351,6.4948,6.50922,6.51079,6.52624,6.49854,16837
USDCNH.FXCM,20160308,6.50479,6.50343,6.51371,6.50252,6.51079,6.50979,6.521,6.50726,15133
USDCNH.FXCM,20160309,6.50343,6.50791,6.51855,6.5049,6.50979,6.51539,6.52104,6.50883,11773
USDCNH.FXCM,20160310,6.50791,6.50234,6.5258,6.50073,6.51539,6.50568,6.52808,6.50325,18055
USDCNH.FXCM,20160311,6.50234,6.47662,6.5051,6.46825,6.50568,6.48861,6.5128,6.47434,23191
USDCNH.FXCM,20160313,6.47662,6.47899,6.47899,6.47899,6.48861,6.48985,6.48989,6.48938,51
USDCNH.FXCM,20160314,6.47899,6.49226,6.49581,6.4774,6.48985,6.49569,6.49809,6.48259,12519
USDCNH.FXCM,20160315,6.49226,6.51087,6.51125,6.4913,6.49569,6.51341,6.51402,6.49553,15373
USDCNH.FXCM,20160316,6.51087,6.4833,6.5244,6.47862,6.51341,6.48583,6.52709,6.48169,17602
USDCNH.FXCM,20160317,6.4833,6.45492,6.49756,6.44811,6.48583,6.46112,6.5005,6.45125,27898
USDCNH.FXCM,20160318,6.45492,6.4605,6.47727,6.4346,6.46112,6.4693,6.47951,6.44139,27649
USDCNH.FXCM,20160320,6.4605,6.45849,6.45849,6.45849,6.4693,6.46911,6.46916,6.4691,61
USDCNH.FXCM,20160321,6.45849,6.48354,6.4838,6.45849,6.46911,6.48988,6.48988,6.4665,12777
USDCNH.FXCM,20160322,6.48354,6.49236,6.49631,6.48026,6.48988,6.49629,6.4988,6.4851,19791
USDCNH.FXCM,20160323,6.49236,6.50644,6.50875,6.48803,6.49629,6.50978,6.51106,6.4903,16927
USDCNH.FXCM,20160324,6.50644,6.522,6.52356,6.50402,6.50978,6.52724,6.52753,6.50853,17003
USDCNH.FXCM,20160325,6.522,6.52063,6.52813,6.51931,6.52724,6.53262,6.53262,6.52188,5395
USDCNH.FXCM,20160327,6.52063,6.52249,6.52402,6.5177,6.53262,6.52776,6.5324,6.52768,34
USDCNH.FXCM,20160328,6.52249,6.51553,6.52786,6.51346,6.52776,6.51932,6.5315,6.51681,6626
USDCNH.FXCM,20160329,6.51553,6.48879,6.51776,6.48879,6.51932,6.49428,6.5241,6.49333,18431
USDCNH.FXCM,20160330,6.48879,6.47322,6.5007,6.47119,6.49428,6.47931,6.5061,6.47419,22909
USDCNH.FXCM,20160331,6.47322,6.46351,6.47953,6.45598,6.47931,6.46603,6.48267,6.45832,19543
