ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20231127,436772.064,ETF,SZ
159632.SZ,20231128,436772.064,ETF,SZ
159632.SZ,20231129,436672.064,ETF,SZ
159632.SZ,20231130,436672.064,ETF,SZ
159632.SZ,20231201,436672.064,ETF,SZ
159632.SZ,20231204,437572.064,ETF,SZ
159632.SZ,20231205,438472.064,ETF,SZ
159632.SZ,20231206,437072.064,ETF,SZ
159632.SZ,20231207,435572.064,ETF,SZ
159632.SZ,20231208,436472.064,ETF,SZ
159632.SZ,20231211,436372.064,ETF,SZ
159632.SZ,20231212,437372.064,ETF,SZ
159632.SZ,20231213,438472.064,ETF,SZ
159632.SZ,20231214,439472.064,ETF,SZ
159632.SZ,20231215,440472.064,ETF,SZ
159632.SZ,20231218,441472.064,ETF,SZ
159632.SZ,20231219,442472.064,ETF,SZ
159632.SZ,20231220,445672.064,ETF,SZ
159632.SZ,20231221,447272.064,ETF,SZ
159632.SZ,20231222,448272.064,ETF,SZ
159632.SZ,20231225,448272.064,ETF,SZ
159632.SZ,20231226,448272.064,ETF,SZ
159632.SZ,20231227,448272.064,ETF,SZ
159632.SZ,20231228,448872.064,ETF,SZ
159632.SZ,20231229,449472.064,ETF,SZ
159632.SZ,20231231,449672.064,ETF,SZ
159632.SZ,20240102,449672.064,ETF,SZ
159632.SZ,20240103,450072.064,ETF,SZ
159632.SZ,20240104,450072.064,ETF,SZ
159632.SZ,20240105,450072.064,ETF,SZ
159632.SZ,20240108,451072.064,ETF,SZ
159632.SZ,20240109,451072.064,ETF,SZ
159632.SZ,20240110,455672.064,ETF,SZ
159632.SZ,20240111,457272.064,ETF,SZ
159632.SZ,20240112,462172.064,ETF,SZ
159632.SZ,20240115,467072.064,ETF,SZ
159632.SZ,20240116,467072.064,ETF,SZ
159632.SZ,20240117,467172.064,ETF,SZ
159632.SZ,20240118,467172.064,ETF,SZ
159632.SZ,20240119,467672.064,ETF,SZ
159632.SZ,20240122,470772.064,ETF,SZ
159632.SZ,20240123,492172.064,ETF,SZ
159632.SZ,20240124,494172.064,ETF,SZ
159632.SZ,20240125,504172.064,ETF,SZ
159632.SZ,20240126,508172.064,ETF,SZ
159632.SZ,20240129,505572.064,ETF,SZ
159632.SZ,20240130,504572.064,ETF,SZ
159632.SZ,20240131,506572.064,ETF,SZ
159632.SZ,20240201,508572.064,ETF,SZ
159632.SZ,20240202,509572.064,ETF,SZ
159632.SZ,20240205,510572.064,ETF,SZ
159632.SZ,20240206,511572.064,ETF,SZ
159632.SZ,20240207,512072.064,ETF,SZ
159632.SZ,20240208,512472.064,ETF,SZ
159632.SZ,20240219,512972.064,ETF,SZ
159632.SZ,20240220,512972.064,ETF,SZ
159632.SZ,20240221,513472.064,ETF,SZ
159632.SZ,20240222,514372.064,ETF,SZ
159632.SZ,20240223,515372.064,ETF,SZ
159632.SZ,20240226,516372.064,ETF,SZ
159632.SZ,20240227,517372.064,ETF,SZ
159632.SZ,20240228,517972.064,ETF,SZ
159632.SZ,20240229,517772.064,ETF,SZ
159632.SZ,20240301,517772.064,ETF,SZ
159632.SZ,20240304,500172.064,ETF,SZ
159632.SZ,20240305,501172.064,ETF,SZ
159632.SZ,20240306,501272.064,ETF,SZ
159632.SZ,20240307,502272.064,ETF,SZ
159632.SZ,20240308,503172.064,ETF,SZ
159632.SZ,20240311,504172.064,ETF,SZ
159632.SZ,20240312,505172.064,ETF,SZ
159632.SZ,20240313,506172.064,ETF,SZ
159632.SZ,20240314,507172.064,ETF,SZ
159632.SZ,20240315,508172.064,ETF,SZ
159632.SZ,20240318,509172.064,ETF,SZ
159632.SZ,20240319,510172.064,ETF,SZ
159632.SZ,20240320,510172.064,ETF,SZ
159632.SZ,20240321,510672.064,ETF,SZ
159632.SZ,20240322,509972.064,ETF,SZ
159632.SZ,20240325,509972.064,ETF,SZ
