日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2018-03-26,0.4371813,0.6022271987193636,3.3433381620726,2.738,109.39590107912
2018-04-02,0.4351823,0.6020227372338407,3.3493761824891,2.696,109.09861094551
2018-04-09,0.4283857,0.5973710241103638,3.3234989521325,2.707,109.39099530133
2018-04-16,0.4375811,0.5913750807351709,3.2812328092168,2.725,109.97380170187
2018-04-23,0.4401798,0.5801719639953488,3.2484549840984,2.708,109.99244365745
2018-04-30,0.4463767,0.582283550848785,3.2381040919558,2.692,110.24165716879
2018-05-07,0.453773,0.5999223051147554,3.3045223165377,2.694,110.18573130207
2018-05-14,0.4627685,0.6094891535859447,3.3700779667744,2.694,109.97674516854
2018-05-21,0.4645676,0.6130521685116164,3.3795662845718,2.639,109.95123512408
2018-05-28,0.4671663,0.6051262768817269,3.3079726139186,2.667,110.19358054652
2018-06-04,0.4765616,0.6059028411039428,3.289858553,2.665,110.15727779093
2018-06-11,0.4859569,0.6004129778063294,3.2751947888002,2.671,110.12980543535
2018-06-18,0.4941528,0.6021825119720242,3.2605310249315,2.682,110.04248259083
2018-06-25,0.4939529,0.5725829569674202,3.0923290276136,2.658,110.44083174675
2018-07-02,0.4871563,0.5478282571561937,2.9698434705923,2.667,110.71555530256
2018-07-09,0.5145426,0.5511966285062554,3.0138347621986,2.677,110.80680276931
2018-07-16,0.5165416,0.5532910497589361,3.0353991208291,2.669,110.96574996946
2018-07-23,0.5201398,0.5615737475810537,3.0819781354709,2.668,111.3209283
2018-07-30,0.5289354,0.5607452700098261,3.0724898176735,2.671,111.17473610299
2018-08-06,0.5533232,0.5270636489300681,2.8758228669634,2.663,111.82229877025
2018-08-13,0.531734,0.5416388278178571,2.9750189166637,2.664,111.37096721428
2018-08-20,0.5307345,0.5248222496427016,2.8654719748207,2.615,110.55562694686
2018-08-27,0.5353322,0.5405232042321851,2.9957207009489,2.641,110.84899245824
2018-09-03,0.5481258,0.532538453578486,2.9180890098791,2.635,111.17473610299
2018-09-10,0.535732,0.5226028062436604,2.8447701905355,2.633,111.02756276952
2018-09-17,0.5415291,0.5247533402177724,2.8223432575597,2.642,110.95201379167
2018-09-24,0.543728,0.5534474533746236,3.0052090187464,2.657,111.12567832516
2018-10-01,0.5505246,0.5584254582194598,3.0259108030316,2.623,111.58485912559
2018-10-08,0.5351323,0.5377163911738827,2.8818608873799,2.656,111.85173343695
2018-10-15,0.5107445,0.5035819983127969,2.7481618638708,2.728,112.04698339268
2018-10-22,0.5171413,0.5263644510004223,2.8922117795225,2.73,112.17355245947
2018-10-29,0.4963517,0.5048279283762133,2.7007202748837,2.753,112.15392934834
2018-11-05,0.5007495,0.5260445140387107,2.8637468261303,2.732,112.17649592614
2018-11-12,0.5133432,0.5211256927366601,2.815442663,2.698,112.76617041557
2018-11-19,0.4965516,0.5370049002716868,2.8878989077964,2.714,113.32837254943
2018-11-26,0.4761618,0.5171410453206473,2.7507495869065,2.727,112.52382499312
2018-12-03,0.5113442,0.5323990993179506,2.8628842517851,2.72,112.67590410438
2018-12-10,0.4733632,0.5186476803673217,2.764550776,2.767,113.64921041639
2018-12-17,0.4771613,0.527828859831694,2.780077115,2.746,113.57856721632
2018-12-24,0.4385806,0.5200304605672355,2.6696675984558,2.798,113.84446037213
2018-12-31,0.4483757,0.5219510994865337,2.6386149220279,2.826,114.39586979486
2019-01-07,0.4589704,0.5239160667292276,2.6800184905984,2.841,114.4400218
2019-01-14,0.4601698,0.5256231770059446,2.6989951261933,2.807,114.27518766141
2019-01-21,0.4781608,0.5358946142966333,2.797324647,2.8,114.28499921698
2019-01-28,0.473763,0.539544590620715,2.7938093157965,2.823,114.30266
2019-02-04,0.4851573,0.5488173813076297,2.8606006048813,2.852,114.62840366174
2019-02-11,0.4875561,0.5537227665553642,2.9001480786815,2.84,114.73829308407
2019-02-18,0.4979509,0.5629100246960765,3.0214269983355,2.876,114.7353496
2019-02-25,0.4949524,0.5871920456664083,3.3175936354614,2.858,114.3634917
2019-03-04,0.4999499,0.5976016650744655,3.3193513009636,2.784,114.17020401687
2019-03-11,0.4913542,0.5923057575659758,3.2604695066389,2.808,114.19963868357
2019-03-18,0.5113442,0.6164936631897273,3.3835060917951,2.807,114.16039246131
2019-03-25,0.5073462,0.614745954136054,3.2815614926657,2.849,114.49398535051
2019-04-01,0.5205396,0.6385955656799045,3.4880871891778,2.788,114.5391185
2019-04-08,0.5287355,0.6509245210877895,3.5469689835026,2.81,113.94551939444
2019-04-15,0.5321338,0.6416499237504567,3.4775411961645,2.785,113.6894378
