mom_w,vol_w,val_w,top_n,defensive_allocation,total_return,annual_return,max_drawdown,defensive_weeks,total_weeks
0.2,0.3,0.2,2,0.6,2.31003324002038,0.09674524540063034,-0.17232370765304048,79,674
0.6,0.4,0.2,2,0.55,2.308909961042575,0.09671652619006466,-0.1786294650413456,116,674
0.3,0.2,0.1,2,0.55,2.308909961042575,0.09671652619006466,-0.1786294650413456,116,674
0.3,0.6,0.1,2,0.75,2.3065203697994403,0.09665540085334956,-0.14140168289440969,69,674
0.3,0.5,0.0,2,0.75,2.3032523903477577,0.09657174046387107,-0.1284669936738207,53,674
0.5,0.6,0.0,2,0.75,2.3023031828569636,0.09654742640372427,-0.12846699367382108,65,674
0.2,0.2,0.1,2,0.55,2.30141263112523,0.09652460895286707,-0.1786294650413456,117,674
0.4,0.4,0.2,2,0.55,2.30141263112523,0.09652460895286707,-0.1786294650413456,117,674
0.5,0.5,0.2,2,0.65,2.2985012610292404,0.0964499750383323,-0.1474395693645382,86,674
0.2,0.2,0.0,2,0.75,2.29837099914796,0.09644663431219702,-0.13930361010009432,66,674
0.5,0.5,0.0,2,0.75,2.29837099914796,0.09644663431219702,-0.13930361010009432,66,674
0.4,0.4,0.0,2,0.75,2.29837099914796,0.09644663431219702,-0.13930361010009432,66,674
0.6,0.6,0.0,2,0.75,2.29837099914796,0.09644663431219702,-0.13930361010009432,66,674
0.3,0.3,0.0,2,0.75,2.29837099914796,0.09644663431219702,-0.13930361010009432,66,674
0.2,0.4,0.1,2,0.75,2.2962839976633855,0.09639309398385243,-0.13866677907200123,69,674
0.6,0.2,0.1,2,0.55,2.295787113527612,0.09638034221426639,-0.1631601508658614,122,674
0.5,0.6,0.1,2,0.7,2.2949612487470517,0.0963591437352278,-0.14146713751426956,72,674
0.2,0.5,0.2,2,0.65,2.2933505319841574,0.09631778539152935,-0.14287929145423806,89,674
0.2,0.3,0.2,2,0.55,2.2919412286675955,0.09628158342259896,-0.17862946504134591,93,674
0.4,0.3,0.1,2,0.6,2.285681306254398,0.09612060643065301,-0.1483237265013866,100,674
0.3,0.5,0.1,2,0.75,2.2810366990465694,0.09600098505739174,-0.13962707843360955,66,674
0.4,0.2,0.0,2,0.7,2.280057567416591,0.09597574768168982,-0.14689894731199254,85,674
0.6,0.3,0.0,2,0.7,2.280057567416591,0.09597574768168982,-0.14689894731199254,85,674
0.6,0.5,0.0,2,0.7,2.27994308182871,0.0959727963315351,-0.13916254706175435,49,674
0.5,0.6,0.2,2,0.7,2.2791647161111235,0.09595272814292288,-0.14821366279117082,80,674
0.4,0.5,0.1,2,0.75,2.279041415278935,0.09594954873992179,-0.13962707843360944,66,674
0.4,0.2,0.1,2,0.55,2.278801813539419,0.09594337011662835,-0.17366978345988177,127,674
0.4,0.2,0.2,2,0.6,2.277498551404053,0.09590975552514647,-0.17232370765304011,113,674
0.2,0.6,0.0,2,0.75,2.2773563802603225,0.09590608780761078,-0.12846699367382056,47,674
0.5,0.2,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.2,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.4,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.3,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.2,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.4,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.3,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.4,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.6,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.4,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.5,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.3,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.4,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.2,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.2,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.3,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.5,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.3,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.5,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.3,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.5,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.3,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.6,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.4,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.6,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.6,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.3,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.4,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.5,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.4,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.3,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.6,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.2,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.6,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.4,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.5,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.2,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.3,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.3,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.5,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.4,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.2,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.5,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.5,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.2,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.3,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.3,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.2,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.2,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.5,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.2,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.5,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.6,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.6,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.5,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.2,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.2,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.4,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.6,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.6,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.5,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.5,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.5,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.6,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.4,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.6,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.4,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.5,0.6,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.4,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.4,0.3,0.0,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.6,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.6,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.3,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.3,0.2,0.2,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.2,0.4,0.1,3,0.6,2.276546280443179,0.09588518612782271,-0.16200079031302614,78,674
0.6,0.3,0.1,2,0.6,2.275207112414707,0.09585062330647243,-0.15696156435669878,119,674
0.3,0.4,0.2,2,0.65,2.275136320150681,0.09584879585366268,-0.17070372255418495,97,674
0.5,0.4,0.2,2,0.55,2.2744241346244323,0.09583040925384134,-0.1786294650413456,112,674
0.2,0.2,0.2,2,0.65,2.2726316737165884,0.09578411668532572,-0.17070372255418512,84,674
0.5,0.4,0.2,2,0.6,2.271844709760749,0.09576378495440308,-0.17232370765304034,106,674
0.6,0.6,0.1,2,0.65,2.2712198045219365,0.09574763690200427,-0.13810238053568163,80,674
0.3,0.4,0.0,2,0.75,2.270498086864227,0.09572898359619875,-0.12846699367382014,65,674
0.5,0.3,0.1,2,0.65,2.2701611926758303,0.0957202750259416,-0.14743956936453806,92,674
0.4,0.6,0.0,2,0.75,2.2652032659701105,0.0955920189065611,-0.12846699367382047,63,674
0.2,0.3,0.0,2,0.75,2.2652032659701105,0.0955920189065611,-0.12846699367382047,63,674
0.5,0.4,0.0,2,0.7,2.2647356063013944,0.09557991179050163,-0.13916254706175427,49,674
0.3,0.3,0.2,2,0.65,2.264455162128422,0.09557265067864207,-0.17070372255418526,72,674
0.4,0.5,0.0,2,0.75,2.25417668897703,0.0953061279167835,-0.12846699367382095,65,674
0.4,0.5,0.2,2,0.7,2.2525965044364087,0.09526508455067928,-0.1448511523163416,82,674
0.2,0.5,0.2,2,0.7,2.2521955225052257,0.09525466660692294,-0.14453704581861487,82,674
0.6,0.2,0.0,2,0.65,2.2520637921411413,0.09525124385107553,-0.15579895279954875,97,674
0.4,0.4,0.2,2,0.65,2.2500824072351397,0.09519974599834513,-0.17070372255418478,97,674
0.2,0.2,0.1,2,0.65,2.2500824072351397,0.09519974599834513,-0.17070372255418478,97,674
0.6,0.4,0.2,2,0.6,2.2495625254551115,0.09518622903727603,-0.17232370765304034,102,674
0.3,0.2,0.1,2,0.6,2.2495625254551115,0.09518622903727603,-0.17232370765304034,102,674
0.4,0.4,0.1,2,0.7,2.2479920120931567,0.09514538346087775,-0.14936218537868015,80,674
0.5,0.3,0.0,2,0.75,2.247033185376972,0.09512043753873844,-0.14140168289440977,64,674
0.4,0.2,0.2,2,0.65,2.2454994836785422,0.09508052088058605,-0.17070372255418492,102,674
0.3,0.5,0.2,2,0.7,2.2435751663250607,0.09503041329242956,-0.1448511523163415,82,674
0.5,0.5,0.1,2,0.7,2.242705501947664,0.0950077589699474,-0.15073033794157545,82,674
0.5,0.3,0.2,2,0.6,2.2385098063918023,0.09489838435729236,-0.17232370765304011,104,674
0.6,0.6,0.2,2,0.65,2.2384386104855416,0.09489652727361131,-0.14669758368826008,92,674
0.3,0.3,0.1,2,0.65,2.2384386104855416,0.09489652727361131,-0.14669758368826008,92,674
0.3,0.2,0.2,2,0.65,2.237260678970591,0.09486579647836568,-0.17070372255418526,89,674
0.6,0.4,0.1,2,0.7,2.2372290736411347,0.09486497179175823,-0.14936218537867993,80,674
0.6,0.5,0.2,2,0.7,2.2359423801276503,0.09483139143148889,-0.14852641931894847,84,674
0.5,0.4,0.1,2,0.7,2.2344827073439357,0.09479328170520018,-0.14936218537868032,80,674
0.3,0.6,0.2,2,0.75,2.2344563015148022,0.09479259214500835,-0.1514507672136544,78,674
0.5,0.3,0.1,2,0.7,2.234303495292599,0.09478860167073289,-0.14852641931894864,84,674
0.2,0.4,0.2,2,0.6,2.2296088167825787,0.0946659171269959,-0.17232370765304028,107,674
0.4,0.3,0.0,2,0.75,2.226891910961915,0.09459484188530443,-0.13947840145318913,62,674
0.5,0.2,0.2,2,0.6,2.226432523906976,0.09458281869533236,-0.17232370765304011,113,674
0.5,0.3,0.2,2,0.65,2.226298844002276,0.09457931969553468,-0.17070372255418492,96,674
0.2,0.3,0.2,2,0.65,2.224912218719483,0.09454301762887507,-0.17070372255418448,76,674
0.4,0.6,0.1,2,0.75,2.222778574574172,0.09448713034648115,-0.14140168289440927,69,674
0.6,0.6,0.1,2,0.7,2.2227465535332334,0.09448629134819142,-0.14146713751426926,72,674
0.5,0.2,0.1,2,0.55,2.222606711245197,0.09448262718474765,-0.17366978345988188,127,674
0.6,0.4,0.0,2,0.75,2.22081270395092,0.09443560738225676,-0.14140168289440944,64,674
0.3,0.2,0.0,2,0.75,2.22081270395092,0.09443560738225676,-0.14140168289440944,64,674
0.3,0.2,0.1,2,0.65,2.220458221704213,0.0944263137659831,-0.17070372255418478,97,674
0.6,0.4,0.2,2,0.65,2.220458221704213,0.0944263137659831,-0.17070372255418478,97,674
0.6,0.5,0.1,2,0.7,2.213292659969128,0.09423824839590234,-0.15073033794157598,82,674
0.5,0.3,0.2,2,0.55,2.2109712760514637,0.09417723898359043,-0.17862946504134558,114,674
0.5,0.5,0.2,2,0.7,2.2090781288373296,0.09412745412614254,-0.1485264193189482,84,674
0.5,0.2,0.0,2,0.7,2.207190378121708,0.0940777841871534,-0.15601767571505581,95,674
0.6,0.6,0.2,2,0.7,2.206639542268409,0.09406328567200228,-0.1482136627911711,84,674
0.3,0.3,0.1,2,0.7,2.206639542268409,0.09406328567200228,-0.1482136627911711,84,674
0.2,0.4,0.2,2,0.65,2.20393724850916,0.0939921254588807,-0.17070372255418464,98,674
0.4,0.3,0.1,2,0.65,2.203850756606266,0.09398984693018009,-0.147439569364538,92,674
0.5,0.2,0.2,2,0.65,2.202552879452123,0.0939556490456197,-0.17070372255418492,102,674
0.3,0.4,0.1,2,0.75,2.202278884562747,0.09394842789405278,-0.15145076721365444,75,674
0.4,0.3,0.2,2,0.55,2.2021203951557116,0.09394425063602108,-0.17862946504134558,110,674
0.2,0.4,0.2,2,0.55,2.201684562530062,0.09393276254164262,-0.17862946504134566,121,674
0.4,0.3,0.2,2,0.6,2.1983453481794952,0.09384469640918236,-0.17232370765304011,101,674
0.3,0.4,0.2,2,0.7,2.196779283784818,0.09380336487607899,-0.1668919693878102,91,674
0.5,0.6,0.1,2,0.75,2.1951651642959167,0.09376074551495472,-0.14140168289440874,69,674
0.2,0.5,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.3,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.4,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.2,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.3,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.5,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.2,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.2,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.5,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.4,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.6,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.4,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.3,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.3,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.5,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.6,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.2,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.4,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.4,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.3,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.3,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.2,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.4,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.4,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.5,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.5,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.3,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.5,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.2,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.5,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.2,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.2,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.3,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.3,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.3,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.5,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.2,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.4,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.4,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.4,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.4,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.2,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.2,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.2,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.4,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.6,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.6,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.4,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.4,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.5,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.3,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.5,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.5,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.3,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.6,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.2,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.3,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.6,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.6,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.3,0.6,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.5,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.6,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.2,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.5,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.3,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.6,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.6,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.6,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.3,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.6,0.1,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.5,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.6,0.4,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.6,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.5,0.2,0.0,3,0.65,2.1940596040542655,0.09373154273287532,-0.16124748422524393,74,674
0.2,0.6,0.2,3,0.65,2.194059604054266,0.09373154273287532,-0.16124748422524393,74,674
0.4,0.6,0.2,2,0.75,2.193211685342353,0.09370913909257217,-0.15145076721365386,78,674
0.2,0.3,0.1,2,0.75,2.193211685342353,0.09370913909257217,-0.15145076721365386,78,674
0.2,0.2,0.2,2,0.7,2.192669537319924,0.09369481162342708,-0.1668919693878101,85,674
0.6,0.5,0.0,2,0.75,2.1920287669081575,0.09367787494262969,-0.1394784014531895,64,674
0.4,0.2,0.1,2,0.6,2.1888370449439725,0.09359346539238866,-0.16908135259212118,120,674
0.2,0.6,0.2,2,0.75,2.187853602217816,0.0935674411611529,-0.15145076721365455,78,674
0.6,0.3,0.1,2,0.65,2.1855020016839966,0.09350518217125203,-0.15509708935712302,107,674
0.2,0.2,0.1,2,0.7,2.181424861414013,0.0933971386615049,-0.16689196938781,91,674
0.4,0.4,0.2,2,0.7,2.181424861414013,0.0933971386615049,-0.16689196938781,91,674
0.6,0.3,0.0,2,0.75,2.180212743878704,0.09336499311560753,-0.1458995835060745,81,674
0.4,0.2,0.0,2,0.75,2.180212743878704,0.09336499311560753,-0.1458995835060745,81,674
0.5,0.4,0.0,2,0.75,2.1799203783917522,0.09335723784483596,-0.13947840145318954,64,674
0.4,0.3,0.1,2,0.7,2.177755646580466,0.09329979580667636,-0.14852641931894847,84,674
0.6,0.2,0.1,2,0.6,2.1756011885445576,0.09324259052142048,-0.15759605864740256,114,674
0.3,0.3,0.2,2,0.7,2.175451935718809,0.09323862622596346,-0.16689196938780965,72,674
0.5,0.3,0.2,2,0.7,2.1748020629709597,0.0932213629897991,-0.1668919693878098,89,674
0.6,0.3,0.2,2,0.6,2.174096584912857,0.09320261896078641,-0.17232370765304011,117,674
0.6,0.4,0.2,2,0.7,2.174085410455559,0.09320232203280998,-0.16689196938781,87,674
0.3,0.2,0.1,2,0.7,2.174085410455559,0.09320232203280998,-0.16689196938781,87,674
0.4,0.3,0.2,2,0.65,2.1678379138320323,0.09303616215477573,-0.17070372255418492,96,674
0.4,0.2,0.2,2,0.7,2.1616351051093345,0.09287089136106275,-0.1668919693878098,95,674
0.5,0.6,0.2,2,0.75,2.1612459797089807,0.0928605133338205,-0.1514507672136543,78,674
0.3,0.2,0.2,2,0.7,2.1585711482629173,0.09278914329540067,-0.16689196938780965,89,674
0.4,0.2,0.2,2,0.55,2.15484508814085,0.09268963127918606,-0.17862946504134558,139,674
0.6,0.3,0.2,2,0.55,2.1546399301043535,0.09268414896657817,-0.17862946504134558,132,674
0.6,0.2,0.0,2,0.7,2.1533828405675224,0.09265054934597372,-0.15601767571505554,96,674
0.4,0.5,0.2,2,0.75,2.1490069326784607,0.0925334931383377,-0.14786457126102934,79,674
0.2,0.5,0.2,2,0.75,2.1488899346249,0.09253036136247705,-0.14786457126102995,79,674
0.2,0.4,0.2,2,0.7,2.148509316981908,0.09252017233765386,-0.16689196938781012,93,674
0.6,0.3,0.2,2,0.65,2.147399516719669,0.09249045681331336,-0.17070372255418492,109,674
0.6,0.3,0.1,2,0.7,2.144654600816637,0.09241691859573375,-0.1550976944959634,98,674
0.6,0.2,0.2,2,0.6,2.1439294003370595,0.09239748007489723,-0.17232370765304025,120,674
0.5,0.4,0.2,2,0.65,2.1426709334506517,0.09236373787669305,-0.17070372255418478,102,674
0.3,0.5,0.2,2,0.75,2.141130375345602,0.09232241522804308,-0.14786457126102978,79,674
0.5,0.2,0.1,2,0.6,2.139381726414817,0.09227548825509624,-0.16908135259212148,120,674
0.4,0.3,0.2,2,0.7,2.1381803485737,0.09224323393995282,-0.1668919693878098,87,674
0.5,0.5,0.1,2,0.75,2.1368022669297195,0.09220622148640523,-0.15323011623056831,76,674
0.6,0.6,0.1,2,0.75,2.136471696135213,0.09219734079966391,-0.14140168289440921,69,674
0.4,0.4,0.1,2,0.75,2.136330929081171,0.09219355887211278,-0.15239681372241495,75,674
0.5,0.4,0.2,2,0.7,2.1354706793553855,0.09217044351052461,-0.16689196938781,91,674
0.5,0.2,0.2,2,0.7,2.1288542097689844,0.09199245962598157,-0.1668919693878098,95,674
0.6,0.5,0.2,2,0.75,2.127056603187413,0.09194404377526633,-0.15145076721365427,80,674
