日期,纳指ETF,红利ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2014-12-24,0.2788605,1.523458088178,0.4014173109338518,2.6565795666924,2.378,100.78838272192
2014-12-25,0.2788605,1.5792624137523,0.4161212417372933,2.7530932332163,2.376,100.73588775995
2014-12-26,0.2786606,1.6139851052207,0.42527035423719844,2.8602397613064,2.386,100.61923228891
2014-12-27,,,,,,
2014-12-28,,,,,,
2014-12-29,0.2806596,1.6071645765394,0.42347320713900094,2.8463352500275,2.406,100.61826015998
2014-12-30,0.2800599,1.5898032308052,0.4188986508890484,2.8463352500275,2.388,100.38689347575
2014-12-31,0.2782608,1.6276261625833,0.4288646484335935,2.9232190182754,2.412,100.51618662282
2015-01-01,,,,,,
2015-01-02,,,,,,
2015-01-03,,,,,,
2015-01-04,,,,,,
2015-01-05,0.2732633,1.7026519780777,0.4486332665137928,3.0164610350867,2.414,100.41702947243
2015-01-06,0.2696651,1.699551737768,0.44781638146915276,2.9960132243824,2.435,100.48118998151
2015-01-07,0.2700649,1.6933512571486,0.4461826113798727,2.9951953119543,2.445,100.6075667418
2015-01-08,0.273863,1.6542882292466,0.4358898598174662,2.9297623177008,2.431,100.63284209386
2015-01-09,0.2776611,1.6437474121937,0.43311245066571114,2.9084965945684,2.439,100.82435149215
2015-01-10,,,,,,
2015-01-11,,,,,,
2015-01-12,0.2754622,1.6102648168491,0.424290092183641,2.8994995578585,2.458,101.09168694662
2015-01-13,0.271864,1.6121249610349,0.4247802232104197,2.8937741708613,2.471,101.32305363086
2015-01-14,0.2704647,1.6065445284775,0.42330983013008344,2.887230871436,2.466,101.43387632835
2015-01-15,0.2702648,1.6536681811847,0.43572648280854875,2.9690221142529,2.462,101.74009693983
2015-01-16,0.269865,1.6691693827331,0.43981090803172257,2.9951953119543,2.518,102.28448913802
2015-01-17,,,,,,
2015-01-18,,,,,,
2015-01-19,0.2676661,1.5166375594967,0.39962016383565424,2.6958393632445,2.567,102.60140316768
2015-01-20,0.2696651,1.5550879750419,0.40975149762961677,2.7958154761138,2.57,102.60626381231
2015-01-21,0.2716641,1.6198298899137,0.4268104016941373,2.9239501298091,2.62,102.67139645031
2015-01-22,0.2744627,1.6204708989719,0.4269793017343968,2.9289101809199,2.589,102.69861606022
2015-01-23,0.2786606,1.6185478717975,0.426472601613671,2.9429636590672,2.607,102.74722250649
2015-01-24,,,,,,
2015-01-25,,,,,,
2015-01-26,0.2784607,1.6384191525997,0.4317085028611878,2.9710706153616,2.609,102.87068288001
2015-01-27,0.2786606,1.6262399804951,0.42849940209657394,2.9413103086969,2.589,102.96692364361
2015-01-28,0.2742628,1.6147018174486,0.4254592013721933,2.8941898231444,2.598,102.89887461884
2015-01-29,0.2706646,1.5993176000533,0.4214056004063611,2.8636028412946,2.585,102.74333399078
2015-01-30,0.2740629,1.5877794370069,0.4183653996820068,2.8280558083339,2.542,102.37781351486
2015-01-31,,,,,,
2015-02-01,,,,,,
2015-02-02,0.2712643,1.5422677938791,0.40637349682474355,2.7644018190788,2.586,102.5178000801
2015-02-03,0.2732633,1.5653441199721,0.4124538982735049,2.8297091587042,2.588,102.72777992798
2015-02-04,0.2760619,1.5531649478674,0.4092447975088647,2.7974688264841,2.56,102.88137629818
2015-02-05,0.2750624,1.5294476127163,0.4029954960198702,2.7644018190788,2.576,103.0777463411
2015-02-06,0.2772613,1.49034606017,0.39269259356506997,2.7230680598223,2.564,103.48506836082
2015-02-07,,,,,,
2015-02-08,,,,,,
2015-02-09,0.2744627,1.4909870692281,0.3928614936053031,2.7544817168572,2.504,103.62408279715
2015-02-10,0.2732633,1.5211144949606,0.40079979549673417,2.809868954261,2.514,102.98733835105
2015-02-11,0.2768615,1.5243195402512,0.4016442956979262,2.8280558083339,2.504,103.51909287321
2015-02-12,0.2784607,1.5275245855419,0.4024887958991445,2.8396292609258,2.479,103.79712174586
2015-02-13,0.2836581,1.5448318301116,0.40704909698570235,2.8578161149986,2.496,103.98085411275
2015-02-14,,,,,,
2015-02-15,,,,,,
2015-02-16,0.2868565,1.5506009116349,0.40856919734790587,2.8817896953674,2.498,103.70379736903
2015-02-17,0.2872563,1.5653441199721,0.4124538982735049,2.9074166261065,2.488,103.91863786153
2015-02-18,,,,,,
2015-02-19,,,,,,
2015-02-20,,,,,,
2015-02-21,,,,,,
2015-02-22,,,,,,
2015-02-23,,,,,,
2015-02-24,,,,,,
2015-02-25,0.289855,1.5570110022163,0.4102581977503425,2.8627761661094,2.466,103.92447063508
2015-02-26,0.2886556,1.6044456725184,0.4227568007283051,2.9479237101779,2.464,103.73296123679
2015-02-27,0.2896551,1.6044456725184,0.4227568007283051,2.942136983882,2.465,103.75434807314
2015-02-28,,,,,,
2015-03-01,,,,,,
2015-03-02,0.2902548,1.6198298899137,0.4268104016941373,2.9652838890657,2.485,103.44132255918
2015-03-03,0.2946526,1.5993176000533,0.4214056004063611,2.8842697209228,2.467,103.39466037077
2015-03-04,0.2934532,1.6012406272278,0.42191230052711315,2.9082433012916,2.459,103.46854216909
2015-03-05,0.2912543,1.5820103554836,0.41684529931980324,2.8834430457377,2.449,103.29453109146
2015-03-06,0.2924537,1.5807283373674,0.416507499239337,2.8652561916648,2.439,103.26147870799
2015-03-07,,,,,,
2015-03-08,,,,,,
2015-03-09,0.2896551,1.6268809895533,0.42866830213683343,2.9214701042537,2.389,102.9241499709
2015-03-10,0.289855,1.6179068627393,0.4263037015734116,2.9008032246255,2.368,102.79971746845
2015-03-11,0.2850574,1.6249579623789,0.42816160201610765,2.9049366005511,2.369,103.33730476417
2015-03-12,0.2846576,1.6602134605764,0.43745110422945654,2.9578438123995,2.372,103.34022115095
2015-03-13,0.2860569,1.6704696055066,0.4401535048733446,2.9743773161021,2.359,103.25661806337
2015-03-14,,,,,,
2015-03-15,,,,,,
2015-03-16,0.2852573,1.7025200584135,0.44859850688550146,3.0479514075788,2.374,103.25467380552
2015-03-17,0.2880559,1.7300834479134,0.45586120861594737,3.08680514128,2.358,103.31591792781
2015-03-18,0.287856,1.7852102269133,0.4703866120768656,3.168645984608,2.341,103.2925868336
2015-03-19,0.2908545,1.7832871997388,0.46987991195611356,3.1521124809054,2.363,103.29453109146
2015-03-20,0.2906546,1.8063635258318,0.47596031340487494,3.1967529409024,2.354,103.31105728319
2015-03-21,,,,,,
2015-03-22,,,,,,
2015-03-23,0.291854,1.8435420512038,0.4857565157389758,3.2612336053427,2.374,103.37910630796
2015-03-24,0.2914542,1.8582852595409,0.4896412166645485,3.2579269046022,2.383,103.37813417904
2015-03-25,0.291854,1.8473881055526,0.4867699159804273,3.238086700159,2.381,103.38785546829
2015-03-26,0.2876561,1.8364909515643,0.48389861529630607,3.2405667257144,2.404,103.35966372945
2015-03-27,0.2876561,1.8499521417852,0.48744551614141246,3.2653669812683,2.406,103.27897702865
2015-03-28,,,,,,
2015-03-29,,,,,,
2015-03-30,0.2862568,1.9044379117268,0.5018020195620448,3.3695280545949,2.38,102.79096830813
2015-03-31,0.2872563,1.8813615856339,0.4957216181133099,3.332327671264,2.366,102.11825509179
2015-04-01,0.2828585,1.9108480023082,0.5034910199644815,3.3868882334826,2.371,102.48085918094
2015-04-02,0.2822588,1.93777038275,0.5105848216546943,3.3819281823718,2.397,102.67625709494
2015-04-03,0.2830584,1.9711028537732,0.5193676237473438,3.4364887445905,2.392,102.55862949497
2015-04-04,,,,,,
2015-04-05,,,,,,
2015-04-06,,,,,,
2015-04-07,0.283858,2.0390498139357,0.5372710280130826,3.4968360331051,2.407,102.48571982557
2015-04-08,0.2828585,2.0711002668426,0.5457160300252395,3.5249429893995,2.408,102.32143003719
2015-04-09,0.2840579,2.0646901762613,0.5440270296228291,3.4993160586605,2.385,102.39336757766
2015-04-10,0.2860569,2.110201819389,0.5560189324800662,3.5811569019885,2.384,102.44975105533
2015-04-11,,,,,,
2015-04-12,,,,,,
2015-04-13,0.2860569,2.1345601635983,0.56243713400932,3.6406775153179,2.394,102.52654924043
2015-04-14,0.2850574,2.1448163085285,0.5651395346532082,3.6423308656882,2.374,102.69861606022
2015-04-15,0.285857,2.128791082075,0.5609170336471164,3.6117438838383,2.368,102.66848006353
2015-04-16,0.2876561,2.1749437342609,0.5730778365446129,3.7299584353121,2.386,103.33438837739
2015-04-17,0.2874562,2.2146862958655,0.583549639039699,3.7944390997523,2.395,103.3499424402
2015-04-18,,,,,,
2015-04-19,,,,,,
2015-04-20,0.2830584,2.147380344761,0.5658151348141669,3.7117715812392,2.417,103.68727117729
2015-04-21,0.2856571,2.1871229063655,0.5762869373092268,3.7903057238267,2.399,103.74268252604
2015-04-22,0.2866566,2.25442885747,0.5940214415347588,3.8936401219681,2.411,103.96141153424
2015-04-23,0.2876561,2.2608389480514,0.5957104419371955,3.8895067460424,2.39,103.85933799708
2015-04-24,0.2922538,2.2249424407957,0.5862520396835871,3.8754532678952,2.399,103.67754988804
2015-04-25,,,,,,
2015-04-26,,,,,,
2015-04-27,0.2952523,2.2704540839234,0.598243942540824,3.9556407608529,2.376,103.95946727639
2015-04-28,0.2932533,2.2275064770282,0.586927639844546,3.9043868993748,2.398,104.07515061851
2015-04-29,0.2932533,2.2294295042026,0.5874343399652717,3.9258804541882,2.411,104.11403577552
2015-04-30,0.2914542,2.2287884951445,0.5872654399250385,3.9176137023369,2.409,104.24138466474
2015-05-01,,,,,,
2015-05-02,,,,,,
2015-05-03,,,,,,
2015-05-04,0.2912543,2.2608389480514,0.5957104419371955,3.9391072571503,2.385,103.93224766648
2015-05-05,0.2910544,2.1627645621563,0.5698687357799991,3.7894790486415,2.381,103.88947399377
2015-05-06,0.2872563,2.114688882796,0.557201232761777,3.7497986397552,2.383,103.4879847476
2015-05-07,0.2868565,2.0454599045171,0.5389600284155193,3.6844913001299,2.358,103.68532691944
2015-05-08,0.289855,2.0884075114123,0.5502763311117974,3.7415318879039,2.369,104.04598675075
2015-05-09,,,,,,
2015-05-10,,,,,,
2015-05-11,0.2912543,2.1595595168656,0.5690242355787808,3.8647064904885,2.377,104.21027653913
2015-05-12,0.2904547,2.1871229063655,0.5762869373092268,3.9093469504856,2.376,104.19277821847
2015-05-13,0.289855,2.1685336436795,0.5713888361421763,3.8729732423398,2.384,104.14611603006
2015-05-14,0.2910544,2.1781487795516,0.5739223367458313,3.8638798153033,2.42,104.36484503826
2015-05-15,0.2926536,2.1467393357029,0.5656462347739338,3.7927857493821,2.425,104.37942697214
2015-05-16,,,,,,
2015-05-17,,,,,,
2015-05-18,0.291854,2.1198169552611,0.558552433083721,3.7646787930876,2.452,104.40664658205
2015-05-19,0.2922538,2.1877639154237,0.5764558373494861,3.8944667971532,2.433,104.2054158945
2015-05-20,0.2904547,2.1993020784702,0.5794960380738668,3.9126536512261,2.406,104.10042597057
2015-05-21,0.291854,2.2608389480514,0.5957104419371955,3.9928411441838,2.407,103.96530004994
2015-05-22,0.2934532,2.3178887542256,0.610742545518813,4.0788153634375,2.411,104.05668016893
2015-05-23,,,,,,
2015-05-24,,,,,,
2015-05-25,0.2934532,2.398655895551,0.6320239505894514,4.2077766923179,2.423,104.0518195243
2015-05-26,0.2930534,2.4319883665741,0.6408067526820745,4.2697773312028,2.41,104.03140481687
2015-05-27,0.2906546,2.4319883665741,0.6408067526820745,4.2697773312028,2.394,103.92641489293
2015-05-28,0.2960519,2.2884023375513,0.6029731436676413,3.9804410164068,2.391,103.94877385821
2015-05-29,0.2948525,2.2646850024002,0.5967238421786469,3.9829210419622,2.381,103.34799818235
2015-05-30,,,,,,
2015-05-31,,,,,,
2015-06-01,0.2932533,2.4262192850509,0.6392866523198973,4.1912431886153,2.385,102.8512403015
2015-06-02,0.2934532,2.4614747832484,0.6485761545332462,4.2623372545366,2.379,103.01650221881
2015-06-03,0.2916541,2.449936620202,0.645535953808892,4.226790221576,2.37,103.62408279715
2015-06-04,0.2928535,2.4832690912251,0.654318755901515,4.2747373823136,2.363,103.71643504506
2015-06-05,0.2926536,2.5383958702249,0.6688441593624069,4.2813507837946,2.368,104.0673735871
2015-06-06,,,,,,
2015-06-07,,,,,,
2015-06-08,0.2914542,2.5980097126317,0.6845518631050097,4.3863385323063,2.369,104.16458647964
2015-06-09,0.2896551,2.6069838394457,0.6869164636684315,4.3507914993456,2.366,103.95849514747
2015-06-10,0.2902548,2.599291730748,0.6848896631855023,4.34665812342,2.371,103.71935143183
2015-06-11,0.291854,2.5935226492248,0.6833695628233251,4.3474847986051,2.371,103.76504149132
2015-06-12,0.291854,2.6627516275036,0.7016107671695565,4.3797251308252,2.375,103.63866473103
2015-06-13,,,,,,
2015-06-14,,,,,,
2015-06-15,0.2910544,2.6486494282246,0.697894966284217,4.2747373823136,2.372,103.23911974271
2015-06-16,0.289855,2.548011006097,0.6713776599660618,4.1623095571357,2.368,103.23620335593
2015-06-17,0.2890554,2.6082658575619,0.6872542637488978,4.2243101960206,2.361,103.09427253283
2015-06-18,0.2880559,2.5512160513877,0.6722221601672802,4.0581484838092,2.36,103.16329368653
2015-06-19,0.2922538,2.371092506051,0.6247612488589792,3.805185877159,2.364,103.23814761379
2015-06-20,,,,,,
2015-06-21,,,,,,
2015-06-22,,,,,,
2015-06-23,0.2968515,2.4069890133067,0.6342196511125875,3.9399339323354,2.354,103.4267406253
2015-06-24,0.2960519,2.4775000097019,0.6527986555393379,4.0267348267742,2.363,103.68338266159
2015-06-25,0.2940529,2.3960918593184,0.6313483504284663,3.8820666693762,2.359,103.24009187164
2015-06-26,0.293853,2.1589185078075,0.5688553355385476,3.5927303545803,2.353,102.84637965687
2015-06-27,,,,,,
2015-06-28,,,,,,
2015-06-29,0.2910544,2.1403292451215,0.5639572343714971,3.4571556242188,2.355,102.9970596403
2015-06-30,0.287856,2.273018120156,0.5989195427018091,3.7068115301284,2.346,102.93678764693
2015-07-01,0.287856,2.1243040186681,0.5597347333654319,3.4695557519957,2.349,103.11371511134
2015-07-02,0.2892553,2.026229632773,0.5338930272082357,3.3959816605191,2.33,102.87359926678
2015-07-03,0.2884557,1.8845666309246,0.4965661183145282,3.2397400505293,2.312,102.95525809651
2015-07-04,,,,,,
2015-07-05,,,,,,
2015-07-06,0.2826586,1.9550776273197,0.5151451227412521,3.3273676201532,2.33,103.61922215252
2015-07-07,0.2836581,1.8858486490409,0.4969039183950208,3.181046112385,2.313,104.30846156059
2015-07-08,0.275862,1.6973919859484,0.4472473065635574,2.8627761661094,2.236,104.81299647284
2015-07-09,0.2762618,1.8672593863549,0.4920058172279703,3.1488057801648,2.315,104.65259520016
2015-07-10,0.2770614,2.0537930222729,0.5411557289386817,3.4629423505147,2.301,104.05862442678
2015-07-11,,,,,,
2015-07-12,,,,,,
2015-07-13,0.27986,2.1749437342609,0.5730778365446129,3.5001427338456,2.31,104.19666673418
2015-07-14,0.2880559,2.0704592577845,0.5455471299850063,3.4340087190351,2.309,104.09556532594
2015-07-15,0.2922538,1.9582826726104,0.5159896229424705,3.2612336053427,2.307,104.34151394405
2015-07-16,0.2876561,1.9858460621103,0.5232523246729165,3.3364610471896,2.299,104.89271104472
2015-07-17,0.2948525,2.0755873302496,0.5468983303069505,3.4720357775511,2.299,105.57806193709
2015-07-18,,,,,,
2015-07-19,,,,,,
2015-07-20,0.3014492,2.0672542124938,0.544702629783788,3.4621156753296,2.243,105.37974763632
2015-07-21,0.3048475,2.0871254932961,0.5499385310313311,3.483609230143,2.226,105.33989035038
2015-07-22,0.3012493,2.0743053121333,0.5465605302264578,3.4670757264404,2.204,105.29711667767
2015-07-23,0.301849,2.1313551183076,0.5615926338081016,3.5613166975453,2.209,105.42738195366
2015-07-24,0.2994502,2.0890485204705,0.5504452311520568,3.4869159308835,2.186,105.03172548105
2015-07-25,,,,,,
2015-07-26,,,,,,
2015-07-27,0.2954522,1.8948227758548,0.49926851895841623,3.143845729054,2.213,105.08616470087
2015-07-28,0.2942528,1.9037969026687,0.5016331195218118,3.1802194371998,2.192,105.35350015534
2015-07-29,0.2996501,1.9832820258778,0.5225767245119576,3.2967806383033,2.197,105.69082889243
2015-07-30,0.303848,1.942257446157,0.5117671219364053,3.1835261379403,2.18,105.2485102314
2015-07-31,0.3050474,1.9345653374593,0.509740321453476,3.1835261379403,2.167,105.16490714382
2015-08-01,,,,,,
2015-08-02,,,,,,
2015-08-03,0.3054472,1.9864870711685,0.523421224713176,3.1843528131255,2.189,105.37197060492
2015-08-04,0.3020489,2.0236655965404,0.5332174270472505,3.3108341164506,2.18,105.16685140167
2015-08-05,0.3002498,1.9807179896452,0.5219011243509725,3.2372600249739,2.177,105.40113447268
2015-08-06,0.303848,1.9614877179011,0.5168341231436888,3.2017129920132,2.177,105.59458812882
2015-08-07,0.2992503,1.9999482613894,0.5269681255582823,3.2678470068237,2.187,105.65972076682
2015-08-08,,,,,,
2015-08-09,,,,,,
2015-08-10,0.297851,2.0922535657612,0.5512897313532751,3.4290486679243,2.195,105.63444541476
2015-08-11,0.3126436,2.081997420831,0.548587330709387,3.3885415838529,2.251,105.56639638999
2015-08-12,0.3056471,2.049305958866,0.539973428656997,3.3538212260774,2.327,105.49737523629
2015-08-13,0.3086456,2.077510357424,0.5474050304276761,3.3992883612596,2.315,105.3865525388
2015-08-14,0.3102448,2.0755873302496,0.5468983303069505,3.3910216094083,2.299,105.33794609253
2015-08-15,,,,,,
2015-08-16,,,,,,
2015-08-17,0.3112443,2.0928945748193,0.5514586313935083,3.3968083357042,2.301,105.00742225791
2015-08-18,0.3152423,1.989051107401,0.5240968248741348,3.1636859334972,2.302,104.63509687951
2015-08-19,0.3114442,1.9999482613894,0.5269681255582823,3.2364333497887,2.31,104.6963410018
2015-08-20,0.3072463,1.9313602921686,0.5088958212522576,3.1537658312756,2.346,104.6846754547
2015-08-21,0.2972513,1.8454650783782,0.48626321585970156,2.9966975461007,2.39,104.71092293568
2015-08-22,,,,,,
2015-08-23,,,,,,
2015-08-24,0.2748625,1.6608544696346,0.437620004269716,2.6974411290832,2.381,104.87618485299
2015-08-25,0.2754622,1.5089353228559,0.397590694732094,2.4659720772464,2.368,104.98992393726
2015-08-26,0.2766616,1.5211144949606,0.40079979549673417,2.5354127927975,2.349,105.08713682979
2015-08-27,0.2894552,1.6191888808556,0.4266415016539042,2.6924810779724,2.322,105.35738867104
2015-08-28,0.295852,1.6973919859484,0.4472473065635574,2.8123489798164,2.333,105.50709652554
2015-08-29,,,,,,
2015-08-30,,,,,,
2015-08-31,0.2934532,1.690981895367,0.44555830616112074,2.8065622535205,2.339,105.73457469407
2015-09-01,0.2850574,1.6858538229019,0.4442071058391767,2.7958154761138,2.354,106.0884296229
2015-09-02,0.2852573,1.6986740040647,0.44758510664405,2.7875487242625,2.351,106.07384768902
2015-09-03,,,,,,
2015-09-04,,,,,,
2015-09-05,,,,,,
2015-09-06,,,,,,
2015-09-07,0.2836581,1.6461112612974,0.433735303344117,2.7189346838966,2.313,105.98052331218
2015-09-08,0.291854,1.695468958774,0.4467406064428317,2.7925087753733,2.303,105.61111432055
2015-09-09,0.2940529,1.7307244569716,0.45603010865620686,2.8454159872217,2.313,105.63833393046
2015-09-10,0.2882558,1.6973919859484,0.4472473065635574,2.7949888009287,2.286,105.42738195366
2015-09-11,0.2930534,1.6948279497159,0.4465717064025986,2.8007755272246,2.287,105.19795952728
2015-09-12,,,,,,
2015-09-13,,,,,,
2015-09-14,0.2926536,1.6313680529602,0.42985060241851797,2.702401180194,2.282,105.36808208922
2015-09-15,0.2876561,1.5788053101929,0.41600079911858495,2.6230403624214,2.28,105.4059951173
2015-09-16,0.2950524,1.6685465783322,0.43964680475261886,2.7652284942639,2.277,105.3787755074
2015-09-17,0.2954522,1.6191888808556,0.4266415016539042,2.7114946072304,2.305,105.35155589749
2015-09-18,0.2956521,1.6198298899137,0.4268104016941373,2.7106679320453,2.318,105.33794609253
2015-09-19,,,,,,
2015-09-20,,,,,,
2015-09-21,0.2920539,1.639701170716,0.43204630294168034,2.7602684431532,2.347,105.35641654211
2015-09-22,0.2934532,1.6512393337625,0.435086503666061,2.7817619979666,2.333,105.28642325949
2015-09-23,0.2890554,1.6371371344835,0.4313707027807215,2.7172813335263,2.326,105.30197732229
2015-09-24,0.2890554,1.6384191525997,0.4317085028611878,2.74042823871,2.344,105.29614454874
2015-09-25,0.289855,1.6134197993324,0.425121401291727,2.6809076253806,2.359,105.2601757785
2015-09-26,,,,,,
2015-09-27,,,,,,
2015-09-28,0.2866566,1.6089327359254,0.4239391010100161,2.6966144538981,2.345,105.28253474379
2015-09-29,0.2784607,1.588420446065,0.4185342997222399,2.6445339172348,2.314,105.40696724623
2015-09-30,0.2786606,1.5967535638208,0.42073000024540225,2.6627207713077,2.314,105.66166502467
2015-10-01,,,,,,
2015-10-02,,,,,,
2015-10-03,,,,,,
2015-10-04,,,,,,
2015-10-05,,,,,,
2015-10-06,,,,,,
2015-10-07,,,,,,
2015-10-08,0.2884557,1.6377781435416,0.4315396028209546,2.7586150927829,2.346,105.55278658503
2015-10-09,0.289855,1.6525213518788,0.4354243037465536,2.7933354505584,2.35,105.82743832026
2015-10-10,,,,,,
2015-10-11,,,,,,
2015-10-12,0.2920539,1.7057251037042,0.4494430070867198,2.9098966516619,2.375,106.396508543
2015-10-13,0.2916541,1.7038020765298,0.44893630696599407,2.8892297720336,2.361,106.26110907621
2015-10-14,0.2900549,1.6922639134833,0.44589610624161335,2.8578161149986,2.397,106.57606000984
2015-10-15,0.291854,1.7262373935646,0.45484780837449595,2.9313902064753,2.407,106.40730125413
2015-10-16,0.2966516,1.7505957377738,0.4612660099037236,2.9718972905468,2.402,105.98049858706
2015-10-17,,,,,,
2015-10-18,,,,,,
2015-10-19,0.2968515,1.7550828011808,0.4624483101854345,2.966937239436,2.398,106.02759405377
2015-10-20,0.2988505,1.7691850004598,0.466164111070774,3.0057909731371,2.393,106.54270072092
2015-10-21,0.2974512,1.7166222576925,0.45231430777084103,2.9156833779578,2.399,106.45439672084
2015-10-22,0.2966516,1.742262620018,0.4590703093805612,2.9528837612887,2.389,106.36314925408
2015-10-23,0.3060469,1.7672619732854,0.4656574109500483,3.004964297952,2.403,106.49364294309
2015-10-24,,,,,,
2015-10-25,,,,,,
2015-10-26,0.3096451,1.7820051816226,0.46954211187564726,3.0099243490628,2.387,106.61628738765
2015-10-27,0.3082458,1.7871332540877,0.47089331219759134,3.0115776994331,2.394,106.79878232115
2015-10-28,0.3104447,1.7666209642273,0.4654885109098152,2.9586704875847,2.406,106.98520187688
2015-10-29,0.311844,1.7627749098784,0.4644751106683374,2.9628038635103,2.384,106.6987044544
2015-10-30,0.3136431,1.7627749098784,0.4644751106683374,2.9636305386954,2.351,106.75463032111
2015-10-31,,,,,,
2015-11-01,,,,,,
2015-11-02,0.3102448,1.7499547287157,0.46109710986349045,2.9140300275876,2.34,106.78504614336
2015-11-03,0.3148425,1.7300834479134,0.45586120861594737,2.891709797589,2.327,106.72323334331
2015-11-04,0.315842,1.7858512359714,0.4705555121170988,3.0653115864666,2.301,106.36314925408
2015-11-05,0.3156421,1.8198247160527,0.47950721424998133,3.1140854223893,2.281,106.34941307629
2015-11-06,0.3146426,1.8499521417852,0.48744551614141246,3.1884861890511,2.282,106.1826166317
2015-11-07,,,,,,
2015-11-08,,,,,,
2015-11-09,0.3164417,1.8877716762153,0.4974106185157465,3.2215531964564,2.25,105.19361183078
2015-11-10,0.3124437,1.8813615856339,0.4957216181133099,3.2124597694199,2.25,105.47520347548
2015-11-11,0.3114442,1.8794385584595,0.4952149179925841,3.2083263934943,2.249,105.88336418697
2015-11-12,0.3116441,1.8589262685991,0.48981011670480795,3.175259386089,2.243,105.97755512039
2015-11-13,0.3084457,1.8441830602619,0.48592541577920895,3.1446724042392,2.23,105.96774356483
2015-11-14,,,,,,
2015-11-15,,,,,,
2015-11-16,0.3030484,1.8499521417852,0.48744551614141246,3.1628592583121,2.26,105.99619707597
2015-11-17,0.3102448,1.8602082867154,0.49014791678530056,3.1512858057202,2.226,106.11197343163
2015-11-18,0.3094452,1.8441830602619,0.48592541577920895,3.1240055246109,2.212,105.91868578701
2015-11-19,0.3164417,1.8627723229479,0.4908235169462594,3.1711260101634,2.221,105.97657396484
2015-11-20,0.3160419,1.8576442504828,0.48947231662431534,3.1620325831269,2.234,105.98736667596
2015-11-21,,,,,,
2015-11-22,,,,,,
2015-11-23,0.3172413,1.8544392051921,0.488627816423097,3.1463257546094,2.212,105.9863855204
2015-11-24,0.3170414,1.8518751689596,0.4879522162621382,3.1488057801648,2.212,106.22774978729
2015-11-25,0.315842,1.8704644316456,0.49285031742918867,3.1678193094229,2.226,106.23265556507
2015-11-26,0.3160419,1.8685414044711,0.49234361730843657,3.1529391560905,2.217,106.45047209861
2015-11-27,0.3166416,1.8153376526457,0.47832491396827037,2.9826440679535,2.206,106.39945200967
2015-11-28,,,,,,
2015-11-29,,,,,,
2015-11-30,0.3164417,1.7941843537272,0.4727512126402611,2.9834707431386,2.183,106.5319080098
2015-12-01,0.3162418,1.7807231635063,0.46920431179515476,3.0066176483223,2.216,106.38964045411
2015-12-02,0.3208395,1.8275168247503,0.4815340147328842,3.1355789772027,2.208,106.55349343204
2015-12-03,0.3184407,1.8461060874363,0.4864321158999347,3.1421923786838,2.182,106.58783387652
2015-12-04,0.3142428,1.8146966435876,0.4781560139280373,3.0826717653543,2.2,106.56919192094
2015-12-05,,,,,,
2015-12-06,,,,,,
2015-12-07,0.3206396,1.8108505892388,0.47714261368658584,3.0876318164651,2.24,106.62315547655
2015-12-08,0.3194402,1.7884152722039,0.4712311122780576,3.042991356468,2.225,106.6761378766
2015-12-09,0.31984,1.7852102269133,0.4703866120768656,3.0471247323937,2.231,106.66240169881
2015-12-10,0.3162418,1.7762361000993,0.4680220115134438,3.0413380060978,2.23,106.7075348544
2015-12-11,0.3168415,1.7646979370529,0.4649818107890894,3.0264578527654,2.23,106.70949716552
2015-12-12,,,,,,
2015-12-13,,,,,,
2015-12-14,0.311844,1.7986714171341,0.4739335129219457,3.1190454735001,2.242,106.58292809873
2015-12-15,0.3142428,1.7871332540877,0.47089331219759134,3.0892851668354,2.225,106.65553360991
2015-12-16,0.3168415,1.7820051816226,0.46954211187564726,3.0901118420205,2.227,106.73500720998
2015-12-17,0.3220389,1.816619670762,0.478662714048763,3.1479791049797,2.228,106.77032881002
2015-12-18,0.3168415,1.8172606798201,0.47883161408899616,3.1595525575715,2.217,107.04407121027
2015-12-19,,,,,,
2015-12-20,,,,,,
2015-12-21,0.3146426,1.8653363591805,0.4914991171072446,3.2422200760847,2.238,107.45713769954
2015-12-22,0.3146426,1.8646953501223,0.49133021706698515,3.2463534520103,2.249,107.39630605504
2015-12-23,0.3154422,1.8762335131688,0.4943704177913658,3.2422200760847,2.244,107.43751458841
2015-12-24,0.3174412,1.8563622323665,0.4891345165438228,3.2033663423835,2.245,107.58174445521
2015-12-25,0.3160419,1.8582852595409,0.4896412166645485,3.2198998460861,2.25,107.5346489885
2015-12-26,,,,,,
2015-12-27,,,,,,
2015-12-28,0.3148425,1.8179016888783,0.4790005141292556,3.1231788494258,2.244,107.99088632226
2015-12-29,0.3162418,1.8262348066341,0.481196214652418,3.1521124809054,2.248,107.92514889998
2015-12-30,0.3212393,1.8268758156922,0.4813651146926511,3.1512858057202,2.245,107.89473307773
2015-12-31,0.3232383,1.8287988428666,0.4818718148133768,3.1231788494258,2.232,107.77503209984
2016-01-01,,,,,,
2016-01-02,,,,,,
2016-01-03,,,,,,
2016-01-04,0.3184407,1.7473906924831,0.4604215097025052,2.9222967794389,2.251,107.44143921064
2016-01-05,0.313843,1.7217503301576,0.45366550809278505,2.9156833779578,2.27,107.37766409947
2016-01-06,0.3154422,1.7493137196575,0.46092820982323096,2.96115051314,2.289,107.41200454395
